PRECIPITACAO_TOTAL;PRESSAO_ATMOSFERICA_NIVEL_ESTACAO;PRESSAO_ATMOSFERICA_MAX_HORA_ANT;PRESSAO_ATMOSFERICA_MIN_HORA_ANT;RADIACAO;TEMPERATURA_AR;TEMPERATURA_PONTO_ORVALHO;TEMPERATURA_MAXIMA_HORA_ANT;TEMPERATURA_MINIMA_HORA_ANT;TEMPERATURA_ORVALHO_MAX_HORA_ANT;TEMPERATURA_ORVALHO_MIN_HORA_ANT;UMIDADE_REL_MAX_HORA_ANT;UMIDADE_REL_MIN_HORA_ANT;UMIDADE_RELATIVA_AR_HORARIA;VENTO_DIRECAO_HORARIA;VENTO_RAJADA_MAXIMA;VENTO_VELOCIDADE_HORARIA;DATA_HORA
0.0;936.4;937.5;936.4;2549.1;28.5;8.9;28.8;26.3;11.9;8.9;38;29;29;94;6.2;2.4;1717167600.0
0.0;935.5;936.4;935.5;2566.3;29.0;9.4;29.2;27.9;9.8;8.4;32;28;29;150;6.5;2.3;1717171200.0
0.0;934.9;935.5;934.9;2329.7;29.9;8.0;30.2;28.7;9.9;7.4;30;25;26;77;6.4;1.0;1717174800.0
0.0;934.4;934.9;934.4;1936.8;29.4;7.3;30.5;29.1;9.8;6.7;30;23;25;183;4.7;1.4;1717178400.0
0.0;934.2;934.4;934.2;483.6;28.3;7.5;29.7;28.3;9.3;7.2;28;25;27;121;4.9;0.9;1717182000.0
0.0;934.5;934.5;934.2;130.9;27.4;7.9;28.4;27.3;8.3;7.4;30;27;29;136;3.8;1.0;1717185600.0
0.0;935.0;935.0;934.5;22.0;23.1;10.0;27.4;23.1;10.1;7.5;44;29;44;66;3.0;0.0;1717189200.0
0.0;937.5;937.5;936.9;20.7;15.1;12.7;15.1;14.4;12.7;11.4;86;80;85;220;1.7;0.2;1717236000.0
0.0;938.0;938.0;937.5;561.0;21.4;13.7;21.4;15.1;14.1;12.7;85;61;61;89;5.8;2.3;1717239600.0
0.0;938.2;938.2;938.0;1291.7;24.3;13.9;24.3;21.6;14.1;13.1;60;52;52;63;8.7;2.5;1717243200.0
0.0;938.3;938.3;938.2;1931.6;24.8;12.9;25.2;23.5;14.2;12.8;53;48;48;70;9.7;3.4;1717246800.0
0.0;938.0;938.3;938.0;2359.2;26.1;13.2;26.2;24.7;13.5;12.7;49;44;45;61;10.7;3.6;1717250400.0
0.0;937.3;938.0;937.3;2551.6;27.4;12.4;27.7;26.1;13.7;12.0;45;39;39;87;8.4;3.6;1717254000.0
0.0;936.5;937.3;936.5;2454.8;28.2;11.7;28.4;27.2;13.3;10.8;41;35;36;87;8.7;3.7;1717257600.0
0.0;935.8;936.5;935.8;1842.5;27.5;10.4;28.8;27.1;11.9;10.1;38;33;34;90;8.2;3.0;1717261200.0
0.0;935.5;935.8;935.4;1621.2;29.0;10.2;29.3;27.5;11.1;9.3;35;30;31;76;6.5;2.2;1717264800.0
0.0;935.3;935.5;935.2;425.2;27.3;10.2;29.1;26.9;10.6;9.5;35;30;34;83;6.0;2.5;1717268400.0
0.0;935.5;935.5;935.2;135.7;26.2;10.6;27.4;26.2;10.7;9.9;38;34;37;86;5.7;1.6;1717272000.0
0.0;935.9;935.9;935.5;23.1;23.2;11.9;26.2;23.2;11.9;10.4;49;37;49;56;4.7;0.6;1717275600.0
0.0;937.9;937.9;937.3;16.5;19.5;12.7;19.5;19.0;12.7;12.2;66;63;65;66;8.6;3.0;1717322400.0
0.0;938.5;938.5;937.9;588.1;21.5;13.4;21.5;19.5;13.4;12.7;65;60;60;65;9.4;3.3;1717326000.0
0.0;939.0;939.0;938.5;1340.7;23.4;13.5;23.6;21.5;13.9;13.2;60;53;54;65;10.2;3.6;1717329600.0
0.0;938.8;939.1;938.8;1936.3;25.3;13.8;25.4;23.3;14.5;13.4;55;49;49;59;9.3;3.2;1717333200.0
0.0;938.2;938.8;938.2;2189.8;25.8;13.1;26.6;24.9;14.8;12.8;50;44;45;75;8.9;2.9;1717336800.0
0.0;937.4;938.2;937.4;2100.9;27.1;12.0;27.6;24.8;14.5;11.3;49;38;39;37;8.6;2.2;1717340400.0
0.0;936.2;937.4;936.2;2200.2;27.5;11.8;28.1;26.1;12.7;10.6;42;34;38;6;7.0;1.7;1717344000.0
0.0;935.5;936.2;935.4;2531.5;28.8;11.4;29.1;27.8;12.3;10.1;39;32;34;346;5.7;1.4;1717347600.0
0.0;934.9;935.5;934.9;1288.3;27.8;11.2;29.5;26.8;12.3;10.4;39;31;36;80;6.9;2.0;1717351200.0
0.0;934.8;934.9;934.8;586.4;26.6;11.7;28.6;26.6;12.2;10.6;40;34;40;73;6.8;1.7;1717354800.0
0.0;935.1;935.1;934.8;238.7;26.3;11.9;26.9;26.3;12.0;11.5;41;39;41;72;4.6;1.6;1717358400.0
0.0;935.6;935.6;935.1;39.2;24.2;12.4;26.3;24.2;12.4;11.5;48;40;48;74;3.4;0.2;1717362000.0
0.0;939.2;939.2;938.4;17.2;16.8;14.5;17.1;16.4;14.8;14.1;87;85;87;206;2.0;0.1;1717408800.0
0.0;940.0;940.1;939.1;554.4;20.6;15.6;20.6;16.7;15.8;14.5;87;73;73;146;3.0;1.0;1717412400.0
0.0;940.6;940.6;940.1;1300.2;24.2;15.0;24.4;21.0;16.0;14.9;72;56;56;98;5.1;2.5;1717416000.0
0.0;940.6;940.7;940.6;1906.8;25.6;14.7;26.0;24.1;15.4;14.5;57;50;51;80;5.7;2.3;1717419600.0
0.0;940.0;940.6;940.0;2236.8;26.1;13.7;27.5;25.5;15.3;13.7;52;45;47;72;5.4;2.1;1717423200.0
0.0;939.0;940.0;939.0;2234.0;27.3;11.7;28.6;25.7;14.5;11.3;48;36;38;153;5.4;1.4;1717426800.0
0.0;938.0;939.0;938.0;1151.3;28.1;10.4;28.1;25.9;13.5;10.1;45;33;33;120;3.4;0.6;1717430400.0
0.0;937.0;938.0;937.0;2335.5;28.7;11.2;29.8;28.0;12.0;9.7;35;30;34;181;3.3;1.3;1717434000.0
0.0;936.3;937.0;936.3;1983.8;29.3;10.0;30.1;28.5;11.4;8.8;34;28;30;128;3.7;1.3;1717437600.0
0.0;936.1;936.4;936.0;427.2;26.5;10.8;29.3;26.5;10.8;8.9;37;29;37;161;3.7;0.5;1717441200.0
0.0;936.2;936.2;936.1;130.5;24.2;11.3;26.5;24.2;11.7;10.4;45;37;44;235;1.4;0.0;1717444800.0
0.0;936.5;936.5;936.2;23.0;23.0;12.3;24.3;23.0;12.6;11.5;51;44;51;89;1.8;0.6;1717448400.0
0.0;936.5;936.5;935.9;10.3;15.0;13.1;15.2;14.1;13.2;12.1;90;86;89;107;1.7;0.6;1717495200.0
0.0;937.3;937.3;936.5;511.6;18.2;13.9;18.2;15.0;14.0;13.0;89;76;76;123;2.6;0.6;1717498800.0
0.0;937.7;937.7;937.3;1263.8;21.9;14.6;21.9;18.5;14.9;13.8;75;63;63;130;3.9;1.9;1717502400.0
0.0;937.4;937.8;937.4;1896.3;26.6;15.0;26.6;21.9;16.0;14.4;63;48;49;84;5.5;2.4;1717506000.0
0.0;937.1;937.4;937.1;2394.9;27.5;13.6;27.7;26.1;14.9;13.2;49;42;42;80;8.0;3.1;1717509600.0
0.0;936.7;937.2;936.7;2137.5;28.4;12.1;28.8;26.6;14.4;11.9;45;35;36;97;7.1;2.9;1717513200.0
0.0;935.6;936.7;935.6;2350.3;29.0;11.0;29.5;27.9;12.7;10.2;37;32;33;107;7.5;3.1;1717516800.0
0.0;934.8;935.6;934.8;2125.0;29.4;9.8;29.7;28.5;11.8;9.5;34;30;30;49;6.9;1.4;1717520400.0
0.0;934.1;934.8;934.1;1455.1;29.2;10.4;30.4;28.4;11.7;9.3;34;28;31;148;5.8;2.0;1717524000.0
0.0;934.0;934.2;933.9;548.6;28.6;9.7;29.2;28.2;10.9;9.1;33;29;31;110;5.4;1.7;1717527600.0
0.0;934.2;934.2;934.0;273.2;27.3;10.0;28.7;27.3;10.4;9.4;34;30;34;146;4.3;1.0;1717531200.0
0.0;934.7;934.7;934.2;42.7;24.8;12.4;27.3;24.8;12.4;10.0;46;34;46;139;2.9;0.7;1717534800.0
0.0;936.9;936.9;936.1;15.8;14.7;13.1;15.0;14.3;13.3;12.6;91;89;90;357;1.1;0.0;1717581600.0
0.0;937.7;937.7;936.9;562.7;18.7;15.2;18.7;14.6;15.3;13.0;90;80;80;224;1.7;0.7;1717585200.0
0.0;938.1;938.1;937.7;1305.3;24.7;14.0;24.9;19.1;15.9;14.0;80;51;51;80;6.6;2.8;1717588800.0
0.0;938.0;938.1;937.9;1930.2;26.1;13.8;26.4;24.7;14.6;13.5;52;46;47;83;8.4;3.5;1717592400.0
0.0;937.7;938.1;937.7;2337.7;27.3;13.3;27.3;26.0;14.2;13.1;47;42;42;96;8.4;3.6;1717596000.0
0.0;936.8;937.7;936.8;2552.6;28.9;11.3;29.2;27.1;14.0;10.8;43;33;34;68;6.8;2.0;1717599600.0
0.0;935.6;936.8;935.6;2448.4;29.3;9.8;29.7;28.2;11.6;9.8;34;30;30;103;5.9;2.2;1717603200.0
0.0;934.7;935.6;934.7;2042.7;30.3;9.0;30.8;28.1;11.6;8.7;34;26;27;68;5.2;1.5;1717606800.0
0.0;934.2;934.7;934.2;1994.7;30.3;8.6;31.2;29.1;9.6;7.8;28;24;26;85;4.3;1.8;1717610400.0
0.0;933.9;934.2;933.9;564.6;28.7;9.0;30.6;28.6;9.2;7.9;29;25;29;75;4.0;1.4;1717614000.0
0.0;934.0;934.0;933.9;182.0;27.4;9.4;29.0;27.4;9.4;8.3;32;28;32;46;3.9;0.6;1717617600.0
0.0;934.5;934.5;934.0;25.7;24.0;11.9;27.4;24.0;11.9;9.1;46;32;46;47;3.5;0.2;1717621200.0
0.0;936.9;936.9;936.3;17.7;16.1;13.4;16.1;15.6;13.6;12.9;85;84;84;303;0.0;0.0;1717668000.0
0.0;937.4;937.4;936.9;555.4;20.1;14.9;20.2;16.1;15.3;13.5;84;72;72;229;1.8;0.6;1717671600.0
0.0;937.7;937.7;937.4;1313.2;25.3;14.1;25.7;20.1;16.1;14.0;73;49;50;62;5.5;2.3;1717675200.0
0.0;938.0;938.0;937.7;1909.5;26.5;13.4;26.5;25.2;14.4;13.4;51;44;44;79;8.6;3.6;1717678800.0
0.0;937.7;938.1;937.7;2325.8;27.2;13.5;27.5;26.1;14.1;12.8;46;41;43;82;8.9;3.2;1717682400.0
0.0;937.0;937.7;937.0;2722.8;28.9;12.5;28.9;26.9;14.0;12.2;44;36;36;68;7.4;2.5;1717686000.0
0.0;935.9;937.0;935.8;2279.1;28.7;10.3;29.7;27.4;13.6;8.9;38;29;32;77;7.6;1.6;1717689600.0
0.0;935.1;935.9;935.1;2022.3;28.9;11.2;29.6;27.5;11.3;9.7;35;31;33;77;7.4;2.9;1717693200.0
0.0;934.5;935.1;934.5;1619.6;29.8;11.1;29.8;27.7;12.2;10.6;36;31;32;78;6.7;1.1;1717696800.0
0.0;934.3;934.5;934.3;469.7;28.5;10.0;29.9;28.4;11.5;9.9;34;31;32;63;5.6;2.0;1717700400.0
0.0;934.6;934.6;934.3;120.0;26.5;11.6;28.5;26.5;11.6;9.8;39;32;39;74;6.0;0.9;1717704000.0
0.0;934.9;934.9;934.6;20.2;23.4;12.9;26.5;23.4;12.9;11.6;52;39;52;37;2.9;0.1;1717707600.0
0.0;937.7;937.7;937.0;15.3;15.9;13.7;16.3;15.7;13.7;13.2;87;83;87;93;1.7;0.0;1717754400.0
0.0;938.5;938.5;937.7;542.8;19.4;15.7;19.4;15.9;15.7;13.7;87;79;79;230;1.0;0.0;1717758000.0
0.0;938.9;938.9;938.6;1272.1;25.3;15.1;25.5;19.8;16.6;15.1;77;53;53;99;5.7;2.5;1717761600.0
0.0;938.9;938.9;938.8;1895.7;26.2;14.4;26.7;25.3;15.6;13.8;53;46;48;82;8.1;3.5;1717765200.0
0.0;938.5;938.9;938.5;2306.8;27.7;13.5;28.1;26.3;15.1;13.0;48;41;42;86;8.1;3.3;1717768800.0
0.0;937.9;938.5;937.9;2566.6;28.9;12.7;29.5;27.7;14.1;12.1;42;35;37;60;7.0;2.4;1717772400.0
0.0;937.3;937.9;937.2;2094.9;28.5;10.9;30.2;27.9;13.6;10.8;39;32;33;98;5.9;2.2;1717776000.0
0.0;936.4;937.3;936.4;2064.4;28.7;11.4;30.5;28.2;12.0;10.2;35;30;34;76;6.2;1.7;1717779600.0
0.0;935.8;936.5;935.8;1470.9;29.9;10.8;30.9;27.7;12.0;10.3;36;29;31;126;5.5;2.0;1717783200.0
0.0;935.7;935.8;935.7;547.7;28.6;9.7;30.1;28.2;11.2;9.6;35;30;31;96;5.8;1.8;1717786800.0
0.0;935.8;935.8;935.6;178.2;27.5;10.5;28.7;27.5;10.6;9.4;35;30;35;97;3.9;1.2;1717790400.0
0.0;935.9;935.9;935.7;38.2;24.9;11.6;27.5;24.9;11.6;10.2;44;35;44;56;3.3;1.1;1717794000.0
0.0;938.0;938.0;937.2;19.1;16.6;13.5;16.6;15.9;13.5;13.1;83;82;82;119;2.2;0.2;1717840800.0
0.0;938.5;938.5;938.0;524.0;19.8;14.5;19.8;16.6;14.8;13.4;82;71;71;187;1.6;0.3;1717844400.0
0.0;938.8;938.8;938.5;1233.3;25.1;14.5;25.2;19.8;15.8;14.1;71;51;52;79;7.8;2.7;1717848000.0
0.0;938.8;939.0;938.8;1842.0;26.4;14.1;26.6;25.1;14.8;13.9;52;46;47;62;9.0;3.6;1717851600.0
0.0;938.5;938.9;938.5;2284.7;27.7;13.5;28.2;26.4;14.8;13.2;47;41;42;68;9.3;3.4;1717855200.0
0.0;937.6;938.5;937.6;2501.0;29.3;12.2;29.3;27.8;14.2;12.0;43;35;35;68;8.7;2.4;1717858800.0
0.0;936.6;937.5;936.6;2459.8;29.7;11.5;30.0;29.2;13.4;11.3;38;32;33;89;7.7;2.8;1717862400.0
0.0;935.7;936.6;935.7;2309.8;30.7;11.3;31.0;29.5;12.5;10.5;34;29;30;59;7.9;2.0;1717866000.0
0.0;935.2;935.7;935.2;1903.1;30.6;11.4;31.2;30.1;12.5;10.5;33;29;31;74;5.5;2.1;1717869600.0
0.0;935.0;935.2;935.0;445.9;29.2;11.8;30.9;28.9;12.1;11.1;35;31;34;80;4.5;0.9;1717873200.0
0.0;935.2;935.2;935.0;161.7;28.0;12.4;29.3;28.0;12.4;11.5;38;33;38;68;3.7;1.1;1717876800.0
0.0;935.6;935.6;935.2;24.6;25.1;13.2;28.0;25.1;13.2;12.4;48;38;48;70;2.6;0.5;1717880400.0
0.0;936.7;936.7;936.1;26.6;15.5;13.9;15.5;15.1;13.9;13.3;90;88;90;100;0.6;0.0;1717927200.0
0.0;937.5;937.5;936.7;451.3;18.6;15.1;18.6;15.5;15.1;13.6;90;80;80;201;0.7;0.0;1717930800.0
0.0;938.1;938.1;937.5;1203.1;25.0;14.4;25.0;18.6;15.4;14.2;80;52;52;104;2.1;0.6;1717934400.0
0.0;937.9;938.1;937.9;1846.7;27.7;13.1;28.0;25.0;14.7;13.0;52;40;40;87;4.3;1.3;1717938000.0
0.0;937.6;938.0;937.6;2198.8;28.5;12.1;28.8;27.1;13.7;11.9;43;36;36;98;6.3;2.4;1717941600.0
0.0;936.9;937.6;936.8;2471.5;29.1;11.5;29.3;28.1;13.4;10.4;40;31;34;9;5.4;1.8;1717945200.0
0.0;935.8;936.9;935.8;2496.6;30.1;10.9;30.2;28.8;13.0;10.3;38;31;31;97;5.6;2.0;1717948800.0
0.0;934.7;935.7;934.7;2278.9;30.6;10.3;31.4;29.7;12.0;9.9;33;28;28;282;4.6;0.8;1717952400.0
0.0;934.0;934.7;934.0;1914.0;30.1;10.3;31.0;30.0;11.7;9.7;31;28;29;74;5.7;1.3;1717956000.0
0.0;933.7;934.0;933.7;447.3;28.7;10.4;30.7;28.7;11.1;10.0;33;28;32;76;4.0;1.1;1717959600.0
0.0;933.7;933.8;933.7;173.2;27.3;10.9;29.0;27.3;11.1;9.8;36;31;36;66;3.3;0.9;1717963200.0
0.0;934.1;934.1;933.7;28.2;24.0;12.1;27.6;24.0;12.1;10.7;47;35;47;20;3.2;0.0;1717966800.0
0.0;936.2;936.2;935.5;20.0;15.3;12.4;15.3;14.8;12.4;11.8;83;82;83;72;0.9;0.3;1718013600.0
0.0;937.2;937.2;936.2;424.6;18.1;12.9;18.1;15.3;12.9;12.4;83;72;72;118;2.2;0.6;1718017200.0
0.0;937.6;937.6;937.2;1225.2;23.0;13.6;23.0;18.1;14.3;12.9;72;55;55;78;2.5;0.5;1718020800.0
0.0;937.8;937.9;937.6;1798.2;25.6;13.8;25.6;23.0;14.9;13.1;58;48;48;215;3.0;1.3;1718024400.0
0.0;937.2;937.8;937.2;2266.0;29.0;11.6;29.2;25.2;14.8;10.4;51;34;34;10;4.1;0.9;1718028000.0
0.0;936.3;937.2;936.3;2521.6;29.3;9.2;29.4;28.2;12.4;7.7;36;27;29;97;5.3;1.2;1718031600.0
0.0;935.0;936.2;935.0;2525.8;29.6;10.4;29.8;28.4;10.7;8.7;32;28;30;73;4.6;1.8;1718035200.0
0.0;934.2;935.0;934.2;2311.7;29.9;9.9;30.2;29.0;11.2;9.3;32;28;29;82;5.6;2.4;1718038800.0
0.0;933.9;934.2;933.8;1889.2;30.7;10.0;30.8;29.9;10.3;8.4;29;25;28;82;5.4;1.3;1718042400.0
0.0;933.9;933.9;933.7;422.3;28.4;10.1;30.8;28.4;10.4;8.9;33;26;32;356;4.2;1.0;1718046000.0
0.0;933.9;933.9;933.8;154.6;27.9;10.5;28.6;27.8;10.6;9.7;34;31;34;110;3.0;1.4;1718049600.0
0.0;934.2;934.2;933.9;24.1;23.8;12.3;27.9;23.8;12.4;10.5;48;34;48;112;2.6;0.0;1718053200.0
0.0;936.6;936.6;936.1;17.0;15.2;13.3;15.7;14.5;14.0;12.3;90;86;89;44;1.8;0.0;1718100000.0
0.0;937.3;937.3;936.6;502.6;18.4;14.3;18.4;15.2;14.4;13.5;89;77;77;133;2.6;0.7;1718103600.0
0.0;937.7;937.7;937.3;1233.9;22.5;14.8;23.1;18.7;15.5;14.0;76;60;62;128;2.4;1.0;1718107200.0
0.0;937.7;937.8;937.7;1835.1;26.4;15.3;26.9;22.6;16.2;14.5;62;49;50;127;2.4;0.9;1718110800.0
0.0;937.1;937.7;937.1;2257.7;29.0;13.8;29.3;26.3;16.0;13.2;51;38;39;81;7.0;3.4;1718114400.0
0.0;936.5;937.1;936.5;2487.5;29.8;12.6;29.9;28.6;13.8;12.0;40;34;35;112;7.2;3.1;1718118000.0
0.0;935.8;936.5;935.8;1828.1;29.0;11.7;30.3;28.8;13.1;11.1;37;32;34;92;7.2;1.5;1718121600.0
0.0;934.9;935.8;934.9;2021.6;31.0;11.4;31.6;29.0;13.2;11.0;35;29;30;93;5.6;1.9;1718125200.0
0.0;934.4;934.9;934.4;1167.5;28.8;12.1;31.8;28.8;12.5;11.2;36;29;36;65;4.5;0.9;1718128800.0
0.0;934.6;934.6;934.4;470.3;29.8;11.0;30.2;28.2;13.4;10.7;40;31;31;127;4.7;1.6;1718132400.0
0.0;934.6;934.7;934.6;226.7;28.1;11.6;29.8;28.1;11.7;10.7;36;31;36;145;4.7;0.6;1718136000.0
0.0;934.9;934.9;934.6;26.7;24.4;13.7;28.1;24.2;13.9;11.5;53;36;51;34;2.5;0.4;1718139600.0
0.0;935.9;935.9;935.1;16.6;15.1;13.5;15.5;14.7;13.5;12.8;90;87;90;63;1.2;0.0;1718186400.0
0.0;936.6;936.6;935.9;502.0;18.4;14.9;18.4;15.1;15.1;13.5;90;80;80;218;1.1;0.3;1718190000.0
0.0;937.0;937.1;936.6;1254.2;25.4;11.4;25.8;18.4;15.4;11.4;80;41;42;68;5.7;2.6;1718193600.0
0.0;937.1;937.2;937.0;1874.4;27.2;10.1;27.4;25.4;11.8;10.1;43;34;34;69;9.6;3.6;1718197200.0
0.0;936.8;937.1;936.7;2291.8;28.4;9.7;28.8;27.1;10.8;9.2;35;31;31;73;7.6;2.8;1718200800.0
0.0;936.2;936.8;936.2;2492.8;28.8;8.7;29.1;27.9;10.1;8.6;32;28;28;77;7.8;2.8;1718204400.0
0.0;935.3;936.2;935.3;2497.5;29.5;8.4;29.8;28.8;10.1;8.4;30;27;27;90;7.9;2.6;1718208000.0
0.0;934.6;935.3;934.5;2256.9;29.8;7.8;30.1;29.1;8.8;7.3;28;24;25;51;7.6;1.8;1718211600.0
0.0;934.0;934.6;934.0;1908.9;29.8;6.9;30.3;29.3;8.8;6.6;27;23;24;85;5.9;2.3;1718215200.0
0.0;933.9;934.1;933.8;432.1;28.2;8.2;30.1;28.2;8.4;6.6;29;23;28;69;5.3;1.8;1718218800.0
0.0;933.9;933.9;933.8;151.6;27.2;8.1;28.3;27.1;8.5;7.5;30;27;30;82;5.2;1.3;1718222400.0
0.0;934.2;934.2;933.9;24.1;24.4;9.8;27.2;24.3;9.8;8.2;40;30;40;58;3.6;1.4;1718226000.0
0.0;935.9;936.0;935.5;14.9;13.1;10.3;13.3;12.9;10.3;9.9;83;82;83;55;0.9;0.0;1718272800.0
0.0;936.5;936.5;935.9;506.3;16.4;11.2;16.4;13.1;11.4;10.3;83;72;72;172;0.0;0.0;1718276400.0
0.0;937.0;937.0;936.5;1250.1;21.8;11.9;22.0;16.4;13.2;11.0;72;54;54;163;1.6;0.5;1718280000.0
0.0;936.5;937.0;936.5;1821.2;26.6;12.2;26.9;22.3;13.6;12.0;55;40;41;26;6.2;2.1;1718283600.0
0.0;936.1;936.5;936.1;2261.5;28.2;12.3;28.5;26.6;12.9;11.2;41;36;37;54;6.5;2.2;1718287200.0
0.0;935.4;936.1;935.4;2470.2;29.3;12.1;29.7;28.0;13.0;11.0;39;33;35;25;7.3;2.1;1718290800.0
0.0;934.4;935.4;934.3;2496.3;30.2;12.2;30.4;29.0;12.3;10.9;35;31;33;34;6.8;1.7;1718294400.0
0.0;933.5;934.4;933.5;1992.8;30.5;11.1;31.0;28.8;12.4;10.6;35;29;30;43;6.1;2.2;1718298000.0
0.0;933.0;933.5;932.9;2047.7;30.9;10.3;31.8;30.5;11.7;9.2;31;26;28;346;7.6;1.6;1718301600.0
0.0;932.8;933.0;932.8;481.7;29.4;10.3;31.3;29.4;10.6;9.4;31;27;31;13;5.5;1.3;1718305200.0
0.0;932.9;932.9;932.7;155.1;28.5;10.6;29.6;28.5;10.7;9.9;33;30;33;75;5.3;1.5;1718308800.0
0.0;933.4;933.4;932.9;26.4;25.4;11.8;28.5;25.3;11.8;10.7;43;33;43;71;3.6;0.8;1718312400.0
0.0;936.3;936.3;935.7;12.9;18.5;13.7;18.8;18.3;13.8;13.5;74;72;73;115;2.2;0.7;1718359200.0
0.0;937.0;937.0;936.3;502.9;20.3;15.1;20.3;18.0;15.1;13.5;76;71;72;229;1.8;0.3;1718362800.0
0.0;937.3;937.4;937.0;1232.5;24.5;13.2;25.0;20.4;14.9;13.0;69;48;49;337;3.5;0.4;1718366400.0
0.0;937.3;937.5;937.3;1843.3;27.3;13.0;27.6;24.5;14.1;12.6;50;41;41;24;5.1;1.5;1718370000.0
0.0;936.7;937.3;936.7;2251.3;28.5;12.2;28.9;27.1;14.0;11.5;44;35;36;23;6.5;1.9;1718373600.0
0.0;935.7;936.7;935.7;2459.0;29.8;11.7;30.2;28.1;12.9;10.8;37;31;33;22;7.1;1.5;1718377200.0
0.0;934.7;935.7;934.7;2536.9;30.1;10.6;30.6;29.5;12.0;9.7;33;28;30;19;6.6;2.1;1718380800.0
0.0;933.8;934.7;933.8;2205.2;29.6;10.2;31.3;29.0;11.4;9.4;31;28;30;339;6.6;1.1;1718384400.0
0.0;933.4;933.8;933.4;1896.4;30.9;9.6;31.2;29.1;11.2;9.1;32;26;27;46;6.1;2.1;1718388000.0
0.0;933.5;933.5;933.3;521.1;28.6;10.0;31.4;27.9;10.2;8.5;33;25;31;61;6.1;0.6;1718391600.0
0.0;933.6;933.6;933.4;158.6;27.7;9.2;28.6;27.0;10.1;9.1;34;30;31;6;3.2;0.9;1718395200.0
0.0;934.1;934.2;933.6;26.6;24.7;10.9;27.9;24.1;11.0;9.0;43;30;42;359;2.9;0.6;1718398800.0
0.0;937.5;937.5;936.8;15.4;14.7;12.4;14.7;13.8;12.5;11.6;88;86;86;87;1.9;0.8;1718445600.0
0.0;938.4;938.4;937.5;495.8;17.5;12.8;17.5;14.7;12.9;12.2;86;74;74;140;2.4;0.7;1718449200.0
0.0;938.9;938.9;938.4;1240.0;22.5;14.6;23.1;17.5;15.2;12.8;74;59;61;209;1.8;0.1;1718452800.0
0.0;938.7;939.0;938.7;1827.7;26.8;13.8;26.8;22.4;15.4;13.4;61;45;45;93;5.7;3.0;1718456400.0
0.0;938.2;938.7;938.2;2238.9;27.9;13.4;28.6;26.7;14.5;13.3;45;40;41;87;6.6;3.0;1718460000.0
0.0;937.4;938.2;937.4;2367.1;29.3;11.5;29.4;27.8;14.0;11.1;42;33;33;87;6.6;2.2;1718463600.0
0.0;936.5;937.4;936.5;2486.3;30.2;10.9;30.4;28.8;11.9;10.1;34;30;30;55;6.1;1.2;1718467200.0
0.0;935.5;936.5;935.5;2271.6;30.3;9.8;31.3;29.9;11.4;9.8;31;28;28;70;6.0;1.5;1718470800.0
0.0;935.0;935.6;935.0;1903.1;30.9;10.0;31.0;29.8;11.2;9.9;31;28;28;66;4.8;1.3;1718474400.0
0.0;934.8;935.0;934.7;484.2;29.2;11.3;31.0;28.7;11.7;9.7;34;27;33;85;5.1;1.7;1718478000.0
0.0;934.8;934.9;934.7;187.0;27.8;12.2;29.2;27.8;12.2;11.1;38;33;38;80;4.6;1.7;1718481600.0
0.0;935.0;935.0;934.8;28.9;24.8;13.4;27.8;24.8;13.5;12.3;49;38;49;63;5.8;1.3;1718485200.0
0.0;936.4;936.4;935.8;13.6;15.8;12.5;16.1;15.6;12.6;12.4;81;80;81;109;2.4;0.3;1718532000.0
0.0;937.1;937.1;936.4;495.1;18.2;13.4;18.2;15.8;13.6;12.4;81;74;74;229;1.5;0.6;1718535600.0
0.0;937.6;937.7;937.0;1267.5;25.2;11.8;25.2;18.2;14.7;11.4;74;43;43;84;5.3;1.7;1718539200.0
0.0;937.5;937.8;937.5;1871.4;25.0;9.7;25.6;24.4;11.8;9.6;44;37;38;71;10.0;3.7;1718542800.0
0.0;937.0;937.6;936.9;2281.1;26.5;10.0;26.7;25.0;10.7;9.6;39;35;35;69;8.2;3.1;1718546400.0
0.0;936.1;937.0;936.1;2480.8;27.7;9.4;28.1;26.4;10.7;9.2;37;32;32;95;6.6;2.5;1718550000.0
0.0;935.0;936.1;935.0;2482.3;28.5;9.8;28.7;27.7;10.4;9.0;33;30;31;111;6.7;2.9;1718553600.0
0.0;933.7;934.9;933.7;2268.2;28.9;8.7;29.5;28.1;10.0;7.7;32;26;28;46;6.2;1.6;1718557200.0
0.0;933.2;933.7;933.2;1937.2;29.2;7.9;29.8;28.6;9.6;7.6;30;25;26;55;5.9;2.1;1718560800.0
0.0;933.2;933.3;933.1;428.7;27.7;8.2;29.5;27.7;9.0;7.9;30;26;29;87;5.2;1.9;1718564400.0
0.0;933.3;933.4;933.2;135.9;26.7;8.8;27.9;26.6;8.8;7.5;32;28;32;57;4.8;1.2;1718568000.0
0.0;933.7;933.7;933.3;22.6;23.8;10.6;26.9;23.8;10.6;8.6;44;32;44;54;3.7;1.1;1718571600.0
0.0;935.1;935.1;934.6;13.4;13.1;11.0;13.2;12.6;11.0;10.1;87;84;87;99;1.9;0.4;1718618400.0
0.0;935.6;935.6;935.1;492.0;15.9;11.6;15.9;13.1;11.7;10.8;87;76;76;130;1.7;0.3;1718622000.0
